OverallPoF,,OverallPoF
1.0,39945,1.0
0.0,55192,0.0
0.0,2156,0.0
1.0,56952,1.0
1.0,79055,1.0
0.0,89522,0.0
0.0,23979,0.0
0.0,82770,0.0
0.0,63286,0.0
1.0,51774,1.0
0.0,71597,0.0
1.0,20181,1.0
0.0,6626,0.0
0.0,62286,0.0
0.0,67363,0.0
0.0,73325,0.0
0.0,38605,0.0
1.0,17649,1.0
1.0,64432,1.0
0.0,86683,0.0
0.0,2598,0.0
1.0,57974,1.0
0.0,74867,0.0
0.0,75373,0.0
1.0,77244,1.0
0.0,76482,0.0
0.0,35122,0.0
1.0,21927,1.0
1.0,7709,1.0
1.0,6021,1.0
1.0,77652,1.0
1.0,5780,1.0
1.0,52079,1.0
0.0,64519,0.0
1.0,82010,1.0
1.0,98097,1.0
1.0,15841,1.0
1.0,11318,1.0
0.0,23322,0.0
0.0,33182,0.0
0.0,69633,0.0
1.0,20325,1.0
1.0,85969,1.0
0.0,6977,0.0
0.0,55898,0.0
0.0,4534,0.0
1.0,27118,1.0
0.0,34592,0.0
1.0,87793,1.0
0.0,16588,0.0
1.0,71847,1.0
0.0,82697,0.0
1.0,68673,1.0
1.0,87097,1.0
1.0,18116,1.0
0.0,4033,0.0
0.0,83775,0.0
0.0,29617,0.0
0.0,6011,0.0
0.0,73694,0.0
0.0,55921,0.0
0.0,66052,0.0
1.0,68171,1.0
1.0,37532,1.0
1.0,23315,1.0
0.0,43065,0.0
1.0,83690,1.0
0.0,36885,0.0
1.0,40047,1.0
0.0,29342,0.0
0.0,90992,0.0
0.0,65908,0.0
1.0,93357,1.0
0.0,89056,0.0
1.0,11179,1.0
1.0,41047,1.0
1.0,42401,1.0
1.0,69426,1.0
0.0,92645,0.0
1.0,10428,1.0
1.0,36188,1.0
1.0,13754,1.0
1.0,21434,1.0
0.0,82115,0.0
1.0,29789,1.0
1.0,90106,1.0
0.0,64117,0.0
1.0,88086,1.0
0.0,87363,0.0
0.0,77446,0.0
1.0,65513,1.0
1.0,91321,1.0
0.0,81783,0.0
1.0,21600,1.0
1.0,54467,1.0
0.0,26401,0.0
1.0,3359,1.0
0.0,11076,0.0
0.0,30933,0.0
1.0,30578,1.0
0.0,60046,0.0
1.0,29701,1.0
0.0,74070,0.0
1.0,3600,1.0
0.0,6556,0.0
1.0,65278,1.0
1.0,75849,1.0
1.0,31907,1.0
1.0,22011,1.0
0.0,11974,0.0
1.0,4876,1.0
0.0,38357,0.0
1.0,14649,1.0
1.0,9740,1.0
0.0,61240,0.0
1.0,73637,1.0
1.0,18686,1.0
0.0,82852,0.0
0.0,42260,0.0
1.0,13623,1.0
0.0,11095,0.0
1.0,52144,1.0
1.0,84425,1.0
1.0,78813,1.0
1.0,74713,1.0
1.0,82588,1.0
1.0,45602,1.0
1.0,27820,1.0
1.0,96148,1.0
1.0,52821,1.0
0.0,67297,0.0
0.0,52166,0.0
1.0,85651,1.0
1.0,40314,1.0
1.0,59528,1.0
0.0,45200,0.0
1.0,26331,1.0
0.0,26108,0.0
0.0,71914,0.0
0.0,89616,0.0
0.0,93148,0.0
0.0,84970,0.0
1.0,58743,1.0
1.0,69639,1.0
0.0,38052,0.0
1.0,39460,1.0
0.0,81758,0.0
1.0,76032,1.0
1.0,26092,1.0
1.0,39449,1.0
0.0,51402,0.0
1.0,35597,1.0
0.0,26343,0.0
1.0,28485,1.0
1.0,53810,1.0
0.0,97530,0.0
0.0,65269,0.0
0.0,65757,0.0
1.0,85391,1.0
0.0,4800,0.0
1.0,38158,1.0
0.0,37821,0.0
1.0,52899,1.0
0.0,53500,0.0
0.0,46864,0.0
0.0,4035,0.0
0.0,25518,0.0
0.0,73591,0.0
0.0,36319,0.0
1.0,21750,1.0
1.0,86830,1.0
0.0,36813,0.0
1.0,19218,1.0
1.0,47501,1.0
1.0,39952,1.0
0.0,16561,0.0
1.0,71922,1.0
0.0,66585,0.0
1.0,15519,1.0
1.0,46060,1.0
1.0,10167,1.0
0.0,43283,0.0
0.0,79075,0.0
1.0,28085,1.0
0.0,36850,0.0
0.0,85092,0.0
0.0,73182,0.0
1.0,33,1.0
0.0,65955,0.0
1.0,26694,1.0
0.0,56399,0.0
1.0,80773,1.0
1.0,55008,1.0
0.0,78847,0.0
1.0,55725,1.0
1.0,39810,1.0
0.0,48730,0.0
0.0,33307,0.0
1.0,54469,1.0
0.0,64261,0.0
0.0,64507,0.0
0.0,8581,0.0
1.0,37735,1.0
1.0,90955,1.0
0.0,37574,0.0
1.0,70217,1.0
1.0,31449,1.0
1.0,87729,1.0
0.0,61306,0.0
0.0,4614,0.0
1.0,22208,1.0
1.0,35054,1.0
0.0,41343,0.0
1.0,78780,1.0
0.0,22993,0.0
0.0,49805,0.0
0.0,22138,0.0
1.0,12715,1.0
0.0,54642,0.0
1.0,4122,1.0
1.0,29149,1.0
0.0,613,0.0
0.0,68139,0.0
1.0,63246,1.0
1.0,16691,1.0
0.0,55865,0.0
0.0,35205,0.0
0.0,85280,0.0
0.0,92409,0.0
1.0,76981,1.0
1.0,71898,1.0
0.0,4336,0.0
1.0,65370,1.0
0.0,4645,0.0
1.0,43820,1.0
0.0,54919,0.0
0.0,46363,0.0
1.0,94541,1.0
1.0,18597,1.0
1.0,94546,1.0
1.0,67650,1.0
1.0,57144,1.0
1.0,42139,1.0
1.0,97248,1.0
0.0,21039,0.0
1.0,9439,1.0
1.0,22395,1.0
1.0,66661,1.0
0.0,96947,0.0
0.0,18051,0.0
0.0,6642,0.0
1.0,29332,1.0
0.0,28154,0.0
0.0,85934,0.0
1.0,16001,1.0
1.0,31146,1.0
0.0,96294,0.0
1.0,87049,1.0
0.0,79700,0.0
0.0,9441,0.0
1.0,34149,1.0
0.0,98451,0.0
0.0,94496,0.0
1.0,99431,1.0
1.0,29955,1.0
1.0,17190,1.0
0.0,39412,0.0
0.0,29943,0.0
0.0,17901,0.0
0.0,32601,0.0
1.0,56774,1.0
0.0,84045,0.0
0.0,63813,0.0
1.0,96383,1.0
1.0,57949,1.0
1.0,85367,1.0
0.0,78666,0.0
1.0,22250,1.0
1.0,74089,1.0
1.0,60650,1.0
1.0,89518,1.0
1.0,22607,1.0
0.0,54179,0.0
0.0,52269,0.0
0.0,95843,0.0
1.0,13612,1.0
0.0,19179,0.0
0.0,85440,0.0
0.0,66164,0.0
1.0,32618,1.0
1.0,97425,1.0
0.0,87682,0.0
0.0,67022,0.0
1.0,43036,1.0
1.0,34616,1.0
1.0,56568,1.0
1.0,79558,1.0
1.0,41675,1.0
0.0,83545,0.0
0.0,78500,0.0
1.0,83428,1.0
1.0,75972,1.0
0.0,40484,0.0
1.0,67358,1.0
1.0,83425,1.0
1.0,3970,1.0
0.0,76223,0.0
0.0,68488,0.0
0.0,9334,0.0
1.0,28416,1.0
1.0,87725,1.0
0.0,60522,0.0
0.0,24350,0.0
1.0,59813,1.0
1.0,61004,1.0
0.0,42925,0.0
1.0,63939,1.0
1.0,48402,1.0
1.0,42621,1.0
1.0,4630,1.0
0.0,35156,0.0
0.0,51452,0.0
1.0,94893,1.0
1.0,77701,1.0
0.0,29277,0.0
1.0,66319,1.0
0.0,72235,0.0
1.0,61800,1.0
1.0,74362,1.0
1.0,40671,1.0
0.0,10666,0.0
1.0,37017,1.0
1.0,50313,1.0
0.0,11443,0.0
1.0,64389,1.0
1.0,58309,1.0
1.0,82638,1.0
0.0,22613,0.0
1.0,15007,1.0
1.0,65397,1.0
0.0,15670,0.0
0.0,9395,0.0
1.0,79539,1.0
0.0,60770,0.0
1.0,60802,1.0
1.0,69797,1.0
0.0,5765,0.0
1.0,77720,1.0
0.0,85455,0.0
0.0,55027,0.0
0.0,31758,0.0
1.0,26726,1.0
1.0,47885,1.0
1.0,96299,1.0
1.0,26484,1.0
1.0,50578,1.0
0.0,11985,0.0
0.0,57972,0.0
1.0,28239,1.0
0.0,99783,0.0
0.0,48580,0.0
1.0,79479,1.0
1.0,66596,1.0
1.0,10665,1.0
1.0,90650,1.0
0.0,8808,0.0
0.0,47057,0.0
0.0,22455,0.0
1.0,44863,1.0
0.0,1566,0.0
0.0,64882,0.0
1.0,48276,1.0
1.0,71128,1.0
0.0,98620,0.0
1.0,44279,1.0
1.0,98483,1.0
1.0,17213,1.0
1.0,9830,1.0
0.0,64631,0.0
1.0,95561,1.0
1.0,29738,1.0
1.0,43787,1.0
0.0,27618,0.0
0.0,73607,0.0
0.0,61093,0.0
1.0,60677,1.0
0.0,63530,0.0
1.0,90527,1.0
0.0,96818,0.0
1.0,49331,1.0
1.0,41250,1.0
1.0,80244,1.0
0.0,13493,0.0
0.0,32425,0.0
0.0,54667,0.0
0.0,41788,0.0
0.0,15884,0.0
0.0,28931,0.0
1.0,6706,1.0
1.0,13789,1.0
1.0,21571,1.0
0.0,85069,0.0
0.0,73070,0.0
1.0,15641,1.0
1.0,1609,1.0
1.0,135,1.0
0.0,64852,0.0
1.0,40361,1.0
1.0,28188,1.0
0.0,84397,0.0
0.0,8872,0.0
0.0,58806,0.0
0.0,66330,0.0
0.0,49586,0.0
0.0,67018,0.0
1.0,76745,1.0
1.0,9326,1.0
1.0,89361,1.0
1.0,75028,1.0
1.0,74687,1.0
0.0,38407,0.0
1.0,83826,1.0
1.0,89555,1.0
1.0,52602,1.0
0.0,99563,0.0
0.0,84676,0.0
1.0,21095,1.0
1.0,35611,1.0
0.0,90279,0.0
0.0,17049,0.0
1.0,63199,1.0
1.0,81237,1.0
1.0,14851,1.0
0.0,88017,0.0
1.0,23398,1.0
1.0,15870,1.0
1.0,67282,1.0
0.0,66628,0.0
1.0,28180,1.0
1.0,91017,1.0
0.0,68241,0.0
1.0,58582,1.0
0.0,19685,0.0
1.0,42829,1.0
1.0,9994,1.0
0.0,19878,0.0
0.0,68490,0.0
1.0,11502,1.0
1.0,31680,1.0
0.0,70230,0.0
1.0,30352,1.0
1.0,42876,1.0
1.0,46774,1.0
1.0,33956,1.0
1.0,42850,1.0
0.0,20378,0.0
1.0,21073,1.0
1.0,1703,1.0
1.0,26327,1.0
0.0,30138,0.0
1.0,7155,1.0
1.0,95892,1.0
1.0,83183,1.0
1.0,46917,1.0
0.0,53274,0.0
0.0,75135,0.0
1.0,72681,1.0
0.0,86579,0.0
0.0,25473,0.0
1.0,96379,1.0
0.0,99090,0.0
1.0,23533,1.0
0.0,66800,0.0
1.0,33533,1.0
1.0,96846,1.0
1.0,27615,1.0
1.0,74922,1.0
1.0,24688,1.0
1.0,16122,1.0
1.0,92290,1.0
1.0,43026,1.0
0.0,35947,0.0
1.0,7249,1.0
0.0,84941,0.0
1.0,28110,1.0
0.0,49888,0.0
0.0,78710,0.0
0.0,19565,0.0
1.0,51764,1.0
0.0,95065,0.0
0.0,13930,0.0
1.0,18763,1.0
0.0,43600,0.0
0.0,52187,0.0
0.0,6814,0.0
1.0,18391,1.0
1.0,68493,1.0
1.0,34180,1.0
0.0,85357,0.0
1.0,57812,1.0
0.0,49626,0.0
1.0,12122,1.0
0.0,21908,0.0
0.0,91151,0.0
0.0,13667,0.0
0.0,93534,0.0
0.0,92919,0.0
1.0,98482,1.0
0.0,96959,0.0
1.0,10303,1.0
0.0,66878,0.0
1.0,68860,1.0
0.0,61265,0.0
0.0,92306,0.0
1.0,53133,1.0
0.0,86470,0.0
1.0,36835,1.0
1.0,98315,1.0
1.0,80823,1.0
0.0,34022,0.0
0.0,73000,0.0
1.0,98759,1.0
1.0,9757,1.0
1.0,13875,1.0
1.0,77188,1.0
0.0,43332,0.0
0.0,35628,0.0
1.0,49309,1.0
0.0,10164,0.0
1.0,23350,1.0
0.0,18388,0.0
0.0,260,0.0
1.0,71481,1.0
0.0,2089,0.0
0.0,10406,0.0
1.0,26777,1.0
1.0,38906,1.0
0.0,1398,0.0
1.0,54129,1.0
0.0,60226,0.0
1.0,49871,1.0
1.0,91686,1.0
1.0,88433,1.0
0.0,44618,0.0
0.0,86132,0.0
1.0,99986,1.0
0.0,98589,0.0
0.0,9008,0.0
1.0,63712,1.0
0.0,81463,0.0
1.0,88105,1.0
1.0,9714,1.0
0.0,47915,0.0
0.0,74917,0.0
1.0,13805,1.0
1.0,76277,1.0
0.0,51352,0.0
0.0,55214,0.0
0.0,25326,0.0
1.0,57581,1.0
0.0,68968,0.0
0.0,50594,0.0
1.0,54142,1.0
0.0,74198,0.0
0.0,34040,0.0
0.0,5894,0.0
0.0,69027,0.0
1.0,87494,1.0
0.0,17379,0.0
0.0,59740,0.0
0.0,96560,0.0
1.0,89201,1.0
0.0,43087,0.0
1.0,445,1.0
0.0,4093,0.0
0.0,15149,0.0
1.0,31643,1.0
1.0,19873,1.0
1.0,87515,1.0
0.0,37781,0.0
0.0,60676,0.0
0.0,71144,0.0
0.0,83752,0.0
1.0,90299,1.0
0.0,78989,0.0
1.0,91867,1.0
0.0,41843,0.0
0.0,68800,0.0
0.0,73424,0.0
1.0,90146,1.0
0.0,96975,0.0
1.0,64863,1.0
0.0,80756,0.0
1.0,99700,1.0
1.0,12329,1.0
1.0,50121,1.0
0.0,94045,0.0
0.0,53599,0.0
1.0,81332,1.0
0.0,11046,0.0
0.0,79793,0.0
0.0,81297,0.0
1.0,73343,1.0
1.0,40487,1.0
1.0,30689,1.0
1.0,76652,1.0
1.0,3566,1.0
1.0,88241,1.0
0.0,72783,0.0
1.0,62885,1.0
0.0,50873,0.0
1.0,19550,1.0
1.0,59003,1.0
0.0,97794,0.0
1.0,9915,1.0
1.0,14501,1.0
0.0,17815,0.0
1.0,27649,1.0
0.0,71443,0.0
1.0,12961,1.0
0.0,49195,0.0
1.0,84238,1.0
0.0,86744,0.0
1.0,55362,1.0
0.0,63847,0.0
1.0,35306,1.0
0.0,17560,0.0
1.0,80768,1.0
1.0,7025,1.0
0.0,88076,0.0
1.0,62094,1.0
1.0,9541,1.0
1.0,73669,1.0
0.0,82231,0.0
0.0,10731,0.0
1.0,29521,1.0
1.0,86917,1.0
0.0,27232,0.0
0.0,88056,0.0
1.0,61580,1.0
1.0,99110,1.0
0.0,36476,0.0
0.0,77444,0.0
1.0,40811,1.0
0.0,33716,0.0
0.0,36322,0.0
0.0,53168,0.0
0.0,85527,0.0
0.0,20884,0.0
0.0,95155,0.0
1.0,62637,1.0
0.0,8147,0.0
0.0,32218,0.0
1.0,22596,1.0
0.0,23375,0.0
1.0,89577,1.0
0.0,37593,0.0
0.0,76757,0.0
0.0,61946,0.0
0.0,77547,0.0
0.0,72282,0.0
1.0,94388,1.0
0.0,37481,0.0
1.0,8272,1.0
1.0,21372,1.0
1.0,53287,1.0
1.0,79510,1.0
1.0,45175,1.0
0.0,22047,0.0
0.0,75432,0.0
1.0,11242,1.0
1.0,51357,1.0
0.0,76909,0.0
0.0,9895,0.0
1.0,60819,1.0
0.0,34898,0.0
0.0,59540,0.0
0.0,66924,0.0
0.0,14046,0.0
1.0,8753,1.0
1.0,93080,1.0
0.0,87318,0.0
1.0,18802,1.0
1.0,88511,1.0
1.0,44288,1.0
1.0,28869,1.0
0.0,75821,0.0
1.0,30631,1.0
0.0,43657,0.0
1.0,44841,1.0
1.0,16099,1.0
1.0,57034,1.0
0.0,22842,0.0
0.0,74285,0.0
0.0,31359,0.0
0.0,36138,0.0
0.0,63067,0.0
1.0,56855,1.0
0.0,45500,0.0
0.0,11533,0.0
1.0,92460,1.0
1.0,48725,1.0
0.0,26477,0.0
1.0,32740,1.0
0.0,89817,0.0
1.0,33926,1.0
0.0,33981,0.0
1.0,97836,1.0
0.0,30775,0.0
1.0,2339,1.0
1.0,40350,1.0
0.0,15684,0.0
0.0,30888,0.0
1.0,42030,1.0
1.0,2263,1.0
0.0,79412,0.0
0.0,83613,0.0
0.0,37926,0.0
1.0,21178,1.0
0.0,82176,0.0
0.0,16745,0.0
0.0,64660,0.0
0.0,23786,0.0
1.0,68206,1.0
1.0,27346,1.0
0.0,99226,0.0
0.0,32172,0.0
1.0,49775,1.0
0.0,44162,0.0
0.0,53250,0.0
1.0,10063,1.0
0.0,86219,0.0
0.0,68084,0.0
0.0,29398,0.0
0.0,13116,0.0
1.0,19975,1.0
1.0,36678,1.0
1.0,90738,1.0
0.0,21900,0.0
1.0,76496,1.0
0.0,84595,0.0
1.0,58109,1.0
0.0,6257,0.0
1.0,46151,1.0
0.0,49116,0.0
1.0,1735,1.0
0.0,97338,0.0
0.0,43911,0.0
1.0,47199,1.0
1.0,68934,1.0
1.0,58,1.0
1.0,72486,1.0
1.0,14020,1.0
0.0,41737,0.0
1.0,87874,1.0
0.0,88550,0.0
0.0,32272,0.0
1.0,33495,1.0
0.0,36506,0.0
1.0,51877,1.0
1.0,46156,1.0
1.0,20744,1.0
1.0,64589,1.0
1.0,11186,1.0
1.0,76054,1.0
1.0,21651,1.0
0.0,66730,0.0
1.0,97535,1.0
0.0,43364,0.0
1.0,92013,1.0
0.0,96302,0.0
0.0,12896,0.0
1.0,92638,1.0
1.0,34362,1.0
0.0,87161,0.0
1.0,22499,1.0
1.0,67110,1.0
0.0,37267,0.0
1.0,92673,1.0
1.0,75888,1.0
0.0,83677,0.0
1.0,96935,1.0
0.0,50912,0.0
0.0,24685,0.0
1.0,50134,1.0
0.0,45629,0.0
1.0,44678,1.0
0.0,78905,0.0
1.0,40708,1.0
0.0,65765,0.0
0.0,60121,0.0
1.0,7499,1.0
1.0,27477,1.0
1.0,22852,1.0
1.0,66604,1.0
0.0,69979,0.0
1.0,89784,1.0
1.0,77754,1.0
0.0,18123,0.0
1.0,17218,1.0
0.0,64005,0.0
0.0,63068,0.0
0.0,97384,0.0
1.0,43718,1.0
0.0,67535,0.0
0.0,73105,0.0
0.0,43270,0.0
1.0,52639,1.0
0.0,90622,0.0
1.0,10335,1.0
0.0,73063,0.0
1.0,19374,1.0
1.0,60558,1.0
0.0,53795,0.0
1.0,73982,1.0
0.0,72258,0.0
1.0,59013,1.0
0.0,80022,0.0
1.0,11686,1.0
1.0,64300,1.0
0.0,29022,0.0
0.0,48758,0.0
0.0,5498,0.0
1.0,67505,1.0
1.0,45287,1.0
0.0,45865,0.0
0.0,26372,0.0
0.0,6189,0.0
1.0,68633,1.0
0.0,83378,0.0
1.0,65092,1.0
1.0,56268,1.0
1.0,33878,1.0
1.0,66543,1.0
1.0,22406,1.0
0.0,81954,0.0
0.0,59199,0.0
0.0,28560,0.0
0.0,13703,0.0
1.0,7492,1.0
0.0,81524,0.0
0.0,93349,0.0
0.0,17951,0.0
1.0,87214,1.0
0.0,79969,0.0
0.0,11781,0.0
0.0,85624,0.0
1.0,17983,1.0
1.0,67710,1.0
0.0,61889,0.0
1.0,91539,1.0
0.0,27023,0.0
1.0,18567,1.0
1.0,52135,1.0
1.0,45404,1.0
0.0,24085,0.0
1.0,28650,1.0
0.0,18747,0.0
0.0,67164,0.0
0.0,81157,0.0
0.0,75699,0.0
1.0,65326,1.0
0.0,80782,0.0
1.0,53145,1.0
1.0,13756,1.0
0.0,66179,0.0
0.0,46723,0.0
0.0,21381,0.0
1.0,17656,1.0
1.0,2575,1.0
0.0,3533,0.0
1.0,14059,1.0
1.0,89208,1.0
1.0,72813,1.0
0.0,15353,0.0
0.0,35459,0.0
1.0,74623,1.0
1.0,63319,1.0
1.0,97839,1.0
0.0,66751,0.0
1.0,11984,1.0
1.0,47490,1.0
0.0,44089,0.0
1.0,14880,1.0
1.0,88085,1.0
0.0,42961,0.0
1.0,53620,1.0
1.0,8649,1.0
1.0,14206,1.0
1.0,7215,1.0
1.0,67952,1.0
0.0,53813,0.0
0.0,48828,0.0
1.0,63,1.0
0.0,30709,0.0
1.0,81261,1.0
1.0,7538,1.0
1.0,50057,1.0
0.0,60133,0.0
0.0,91638,0.0
0.0,55039,0.0
1.0,85766,1.0
0.0,72155,0.0
1.0,72632,1.0
1.0,32090,1.0
1.0,24437,1.0
0.0,16619,0.0
0.0,70136,0.0
0.0,50004,0.0
1.0,77101,1.0
0.0,81507,0.0
0.0,42253,0.0
0.0,72859,0.0
0.0,91253,0.0
1.0,60416,1.0
0.0,72306,0.0
0.0,82523,0.0
1.0,27920,1.0
0.0,83568,0.0
1.0,4109,1.0
1.0,46870,1.0
1.0,53159,1.0
0.0,16307,0.0
1.0,47494,1.0
1.0,64126,1.0
1.0,31425,1.0
0.0,71330,0.0
1.0,52677,1.0
0.0,93933,0.0
1.0,91279,1.0
0.0,16552,0.0
1.0,56132,1.0
1.0,39750,1.0
0.0,25130,0.0
1.0,85181,1.0
0.0,6026,0.0
1.0,56156,1.0
0.0,4472,0.0
0.0,42775,0.0
0.0,92491,0.0
1.0,4031,1.0
0.0,66347,0.0
1.0,85467,1.0
0.0,64531,0.0
0.0,91928,0.0
1.0,60771,1.0
1.0,26324,1.0
1.0,27063,1.0
1.0,37873,1.0
1.0,95280,1.0
0.0,90838,0.0
0.0,55056,0.0
1.0,85323,1.0
0.0,34742,0.0
1.0,95315,1.0
0.0,12614,0.0
1.0,27892,1.0
1.0,86355,1.0
0.0,18872,0.0
0.0,65035,0.0
1.0,97016,1.0
0.0,84600,0.0
1.0,46025,1.0
1.0,83743,1.0
1.0,86409,1.0
1.0,64017,1.0
0.0,35219,0.0
0.0,93541,0.0
1.0,35849,1.0
0.0,74900,0.0
1.0,15068,1.0
1.0,65890,1.0
0.0,36585,0.0
1.0,12564,1.0
0.0,76016,0.0
0.0,59469,0.0
0.0,44376,0.0
0.0,76256,0.0
1.0,93930,1.0
0.0,90368,0.0
1.0,56926,1.0
1.0,14044,1.0
0.0,25399,0.0
0.0,75207,0.0
1.0,74662,1.0
1.0,31636,1.0
0.0,50741,0.0
0.0,25623,0.0
0.0,66629,0.0
0.0,13567,0.0
0.0,80073,0.0
0.0,11308,0.0
0.0,45949,0.0
1.0,59770,1.0
0.0,74860,0.0
0.0,82627,0.0
1.0,26472,1.0
1.0,37313,1.0
1.0,61670,1.0
1.0,33665,1.0
1.0,71075,1.0
1.0,77111,1.0
1.0,24467,1.0
0.0,90837,0.0
0.0,83759,0.0
0.0,65174,0.0
0.0,67976,0.0
0.0,64272,0.0
0.0,35365,0.0
0.0,5766,0.0
1.0,99123,1.0
0.0,819,0.0
1.0,57241,1.0
1.0,41377,1.0
0.0,26107,0.0
0.0,27560,0.0
0.0,11523,0.0
1.0,58483,1.0
0.0,26864,0.0
1.0,76642,1.0
0.0,23076,0.0
0.0,55767,0.0
0.0,34377,0.0
0.0,14622,0.0
1.0,56601,1.0
1.0,51509,1.0
1.0,74695,1.0
0.0,31961,0.0
0.0,59492,0.0
0.0,85223,0.0
0.0,23247,0.0
1.0,95348,1.0
0.0,37274,0.0
0.0,24245,0.0
0.0,81101,0.0
1.0,28074,1.0
1.0,26720,1.0
1.0,29510,1.0
0.0,3218,0.0
0.0,72439,0.0
0.0,38528,0.0
0.0,4176,0.0
1.0,93529,1.0
1.0,77667,1.0
1.0,2762,1.0
0.0,74883,0.0
0.0,99895,0.0
1.0,89247,1.0
1.0,55618,1.0
1.0,26642,1.0
1.0,53728,1.0
0.0,69576,0.0
1.0,35231,1.0
0.0,7173,0.0
0.0,32615,0.0
0.0,69573,0.0
0.0,5907,0.0
0.0,75747,0.0
1.0,48256,1.0
1.0,17543,1.0
1.0,33086,1.0
0.0,77578,0.0
1.0,73226,1.0
0.0,32594,0.0
0.0,64993,0.0
0.0,33908,0.0
1.0,92878,1.0
1.0,71238,1.0
1.0,59035,1.0
1.0,15984,1.0
1.0,77621,1.0
0.0,72136,0.0
1.0,39991,1.0
0.0,586,0.0
0.0,14818,0.0
0.0,98415,0.0
1.0,94392,1.0
0.0,30194,0.0
1.0,36344,1.0
1.0,7596,1.0
0.0,78858,0.0
0.0,30787,0.0
0.0,95811,0.0
0.0,91074,0.0
1.0,90552,1.0
0.0,50616,0.0
1.0,15387,1.0
0.0,57294,0.0
0.0,3555,0.0
1.0,33970,1.0
0.0,38943,0.0
1.0,66630,1.0
1.0,64173,1.0
1.0,68391,1.0
1.0,87968,1.0
0.0,96723,0.0
1.0,73797,1.0
1.0,79333,1.0
1.0,56111,1.0
1.0,28833,1.0
1.0,39784,1.0
0.0,42290,0.0
1.0,29119,1.0
1.0,53330,1.0
1.0,99074,1.0
0.0,21911,0.0
1.0,17893,1.0
1.0,96333,1.0
0.0,77719,0.0
1.0,71157,1.0
1.0,83067,1.0
0.0,74272,0.0
0.0,81687,0.0
0.0,32532,0.0
0.0,19504,0.0
0.0,85639,0.0
1.0,25150,1.0
1.0,74825,1.0
0.0,3543,0.0
1.0,16328,1.0
1.0,55549,1.0
1.0,45978,1.0
0.0,57139,0.0
1.0,10340,1.0
0.0,55522,0.0
0.0,95112,0.0
1.0,48821,1.0
1.0,95410,1.0
0.0,21151,0.0
0.0,38400,0.0
1.0,47972,1.0
1.0,70804,1.0
0.0,95061,0.0
1.0,57573,1.0
1.0,65289,1.0
1.0,26640,1.0
1.0,25906,1.0
0.0,21790,0.0
0.0,25495,0.0
1.0,23923,1.0
1.0,55275,1.0
0.0,63596,0.0
0.0,93022,0.0
1.0,49038,1.0
0.0,22396,0.0
0.0,47377,0.0
1.0,95330,1.0
0.0,13254,0.0
0.0,69769,0.0
0.0,21300,0.0
1.0,7401,1.0
0.0,40079,0.0
0.0,3936,0.0
0.0,81781,0.0
0.0,63397,0.0
1.0,62529,1.0
1.0,34049,1.0
0.0,71000,0.0
1.0,98450,1.0
1.0,78820,1.0
0.0,36545,0.0
1.0,81380,1.0
1.0,20681,1.0
1.0,24101,1.0
0.0,53864,0.0
1.0,56170,1.0
1.0,75229,1.0
1.0,53968,1.0
1.0,17073,1.0
0.0,73011,0.0
1.0,93585,1.0
1.0,40560,1.0
1.0,36778,1.0
0.0,76367,0.0
0.0,37385,0.0
0.0,25176,0.0
1.0,33874,1.0
0.0,96734,0.0
1.0,91714,1.0
0.0,17177,0.0
1.0,75521,1.0
1.0,17606,1.0
0.0,1364,0.0
0.0,10743,0.0
1.0,97264,1.0
1.0,75912,1.0
1.0,21564,1.0
0.0,66606,0.0
0.0,50484,0.0
1.0,14204,1.0
1.0,41997,1.0
0.0,36105,0.0
1.0,74187,1.0
0.0,26859,0.0
1.0,10355,1.0
1.0,29211,1.0
1.0,85456,1.0
0.0,93656,0.0
1.0,76096,1.0
1.0,2126,1.0
0.0,26087,0.0
0.0,69993,0.0
1.0,95636,1.0
0.0,2114,0.0
0.0,50749,0.0
0.0,78639,0.0
0.0,93166,0.0
0.0,27052,0.0
0.0,35910,0.0
0.0,35631,0.0
0.0,49092,0.0
1.0,70837,1.0
1.0,23371,1.0
0.0,77437,0.0
0.0,92424,0.0
0.0,98469,0.0
1.0,54125,1.0
0.0,2477,0.0
0.0,72300,0.0
0.0,78475,0.0
1.0,19896,1.0
1.0,40480,1.0
0.0,97578,0.0
0.0,76208,0.0
1.0,62909,1.0
0.0,4189,0.0
1.0,45781,1.0
1.0,16906,1.0
0.0,43080,0.0
1.0,97051,1.0
0.0,96247,0.0
1.0,68824,1.0
1.0,67774,1.0
1.0,51211,1.0
0.0,47542,0.0
1.0,42106,1.0
1.0,25472,1.0
0.0,91824,0.0
0.0,81002,0.0
0.0,39618,0.0
0.0,5265,0.0
1.0,907,1.0
1.0,59016,1.0
1.0,99334,1.0
0.0,95247,0.0
1.0,58799,1.0
0.0,87667,0.0
1.0,72721,1.0
0.0,28272,0.0
0.0,7764,0.0
1.0,53201,1.0
1.0,46411,1.0
1.0,49088,1.0
0.0,90514,0.0
1.0,60164,1.0
1.0,21949,1.0
0.0,20329,0.0
1.0,4409,1.0
0.0,91118,0.0
1.0,70167,1.0
1.0,95341,1.0
1.0,78819,1.0
1.0,62166,1.0
1.0,80871,1.0
0.0,87376,0.0
0.0,4046,0.0
1.0,80691,1.0
1.0,13239,1.0
0.0,74439,0.0
0.0,76293,0.0
0.0,69745,0.0
1.0,89702,1.0
